row_id,company_id,memory_type,statement,original_status,new_status,source,source_id,confidence,materiality,persistence,first_seen_at,last_seen_at,closed_at,duplicate_cluster_id,fanout_cluster_size,classification,dry_run_change_log_event
468,IMPEDIMED,catalyst,Positive trading update for Chrysos Corporation,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:31+00:00,2026-05-04T08:24:31+00:00,,fanout_0016,42,candidate_expire_duplicate_fanout,dry_run_expire
469,INDE,catalyst,Positive trading update for Chrysos Corporation,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:31+00:00,2026-05-04T08:24:31+00:00,,fanout_0016,42,candidate_expire_duplicate_fanout,dry_run_expire
470,PETT,catalyst,Positive trading update for Chrysos Corporation,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:31+00:00,2026-05-04T08:24:31+00:00,,fanout_0016,42,candidate_expire_duplicate_fanout,dry_run_expire
472,A2M,catalyst,Positive trading update for Chrysos Corporation,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:32+00:00,2026-05-04T08:24:32+00:00,,fanout_0016,42,candidate_expire_duplicate_fanout,dry_run_expire
473,ACCENT GROUP,catalyst,Positive trading update for Chrysos Corporation,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:32+00:00,2026-05-04T08:24:32+00:00,,fanout_0016,42,candidate_expire_duplicate_fanout,dry_run_expire
474,ASX,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:32+00:00,2026-05-04T08:24:32+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
475,TXT,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:33+00:00,2026-05-04T08:24:33+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
476,XTX,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:33+00:00,2026-05-04T08:24:33+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
478,ENDEAVOR GROUP,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:33+00:00,2026-05-04T08:24:33+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
479,ATLASSIAN,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:34+00:00,2026-05-04T08:24:34+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
480,NAB,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:34+00:00,2026-05-04T08:24:34+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
481,BHP,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:34+00:00,2026-05-04T08:24:34+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
482,KEY PETROLEUM,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:34+00:00,2026-05-04T08:24:34+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
483,GCM CORPORATION,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:34+00:00,2026-05-04T08:24:34+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
484,MARINO AND CO,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:34+00:00,2026-05-04T08:24:34+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
485,CLARITY,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:35+00:00,2026-05-04T08:24:35+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
486,WIN MEDALS,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:35+00:00,2026-05-04T08:24:35+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
487,AXEN GROUP,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:35+00:00,2026-05-04T08:24:35+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
488,STRICKLAND METALS,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:35+00:00,2026-05-04T08:24:35+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
489,LION TOWN,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:35+00:00,2026-05-04T08:24:35+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
490,IMRO,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:35+00:00,2026-05-04T08:24:35+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
491,PENINSULA,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:35+00:00,2026-05-04T08:24:35+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
492,BRAIN CHIP,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:35+00:00,2026-05-04T08:24:35+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
493,VERITUS,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:36+00:00,2026-05-04T08:24:36+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
494,PETTIMED,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:36+00:00,2026-05-04T08:24:36+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
495,IMPEDIMED,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:36+00:00,2026-05-04T08:24:36+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
496,INDE,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:37+00:00,2026-05-04T08:24:37+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
497,PETT,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:37+00:00,2026-05-04T08:24:37+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
498,C79,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:37+00:00,2026-05-04T08:24:37+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
500,ACCENT GROUP,catalyst,A2 MILK's product recall,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.7,0.74,short,2026-05-04T08:24:37+00:00,2026-05-04T08:24:37+00:00,,fanout_0014,42,candidate_expire_duplicate_fanout,dry_run_expire
501,ASX,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:37+00:00,2026-05-04T08:24:37+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
502,TXT,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:37+00:00,2026-05-04T08:24:37+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
503,XTX,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:37+00:00,2026-05-04T08:24:37+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
505,ENDEAVOR GROUP,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:38+00:00,2026-05-04T08:24:38+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
506,ATLASSIAN,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:38+00:00,2026-05-04T08:24:38+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
507,NAB,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:39+00:00,2026-05-04T08:24:39+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
508,BHP,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:39+00:00,2026-05-04T08:24:39+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
509,KEY PETROLEUM,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:39+00:00,2026-05-04T08:24:39+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
510,GCM CORPORATION,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:39+00:00,2026-05-04T08:24:39+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
511,MARINO AND CO,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:39+00:00,2026-05-04T08:24:39+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
512,CLARITY,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:39+00:00,2026-05-04T08:24:39+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
513,WIN MEDALS,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:39+00:00,2026-05-04T08:24:39+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
514,AXEN GROUP,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:39+00:00,2026-05-04T08:24:39+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
515,STRICKLAND METALS,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:39+00:00,2026-05-04T08:24:39+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
516,LION TOWN,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:39+00:00,2026-05-04T08:24:39+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
517,IMRO,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:40+00:00,2026-05-04T08:24:40+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
518,PENINSULA,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:41+00:00,2026-05-04T08:24:41+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
519,BRAIN CHIP,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:41+00:00,2026-05-04T08:24:41+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
520,VERITUS,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:41+00:00,2026-05-04T08:24:41+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
521,PETTIMED,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:42+00:00,2026-05-04T08:24:42+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
522,IMPEDIMED,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:42+00:00,2026-05-04T08:24:42+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
523,INDE,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:42+00:00,2026-05-04T08:24:42+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
524,PETT,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:42+00:00,2026-05-04T08:24:42+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
525,C79,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:42+00:00,2026-05-04T08:24:42+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
527,ACCENT GROUP,catalyst,Voluntary recall of three batches of A2 Platinum USA label infant milk formula manufactured by Liz Sinlay,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.82,short,2026-05-04T08:24:42+00:00,2026-05-04T08:24:42+00:00,,fanout_0013,50,candidate_expire_duplicate_fanout,dry_run_expire
528,ASX,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:42+00:00,2026-05-04T08:24:42+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
529,TXT,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:42+00:00,2026-05-04T08:24:42+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
530,XTX,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:42+00:00,2026-05-04T08:24:42+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
531,A2 MILK,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:42+00:00,2026-05-04T08:24:42+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
532,ENDEAVOR GROUP,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:43+00:00,2026-05-04T08:24:43+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
533,ATLASSIAN,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
534,NAB,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
535,BHP,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
536,KEY PETROLEUM,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
537,GCM CORPORATION,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
538,MARINO AND CO,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
539,CLARITY,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
540,WIN MEDALS,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
541,AXEN GROUP,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
542,STRICKLAND METALS,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
543,LION TOWN,catalyst,ACCENT GROUP's downgrade announcement,active,expired,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,0.72,0.91,short,2026-05-04T08:24:44+00:00,2026-05-04T08:24:44+00:00,,fanout_0004,50,candidate_expire_duplicate_fanout,dry_run_expire
