row_id,company_id,memory_type,statement,source,source_id,status_before,status_after,first_seen_at,last_seen_at_before,last_seen_at_after,closed_at_before,closed_at_after,cleanup_timestamp,approval_id,mutation_path
651,LION TOWN,risk,PETTIMED's capital raising at 1 cent per share,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:02+00:00,2026-05-04T08:25:02+00:00,2026-05-04T08:25:02+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
654,BRAIN CHIP,risk,PETTIMED's capital raising at 1 cent per share,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:03+00:00,2026-05-04T08:25:03+00:00,2026-05-04T08:25:03+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
662,ACCENT GROUP,risk,PETTIMED's capital raising at 1 cent per share,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:04+00:00,2026-05-04T08:25:04+00:00,2026-05-04T08:25:04+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
826,END,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:39+00:00,2026-05-04T08:25:39+00:00,2026-05-04T08:25:39+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
827,COH,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:40+00:00,2026-05-04T08:25:40+00:00,2026-05-04T08:25:40+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
828,WES,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
829,WBC,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
830,KEY,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
831,GCM,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
832,MAR,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
833,CLT,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,2026-05-04T08:25:41+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
834,WIN,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
835,SKT,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
836,VCE,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
837,SNW,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
838,LON,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,2026-05-04T08:25:42+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
839,PET,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:43+00:00,2026-05-04T08:25:43+00:00,2026-05-04T08:25:43+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
840,STK,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:43+00:00,2026-05-04T08:25:43+00:00,2026-05-04T08:25:43+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
983,END,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:24+00:00,2026-05-04T08:26:24+00:00,2026-05-04T08:26:24+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
984,COH,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:25+00:00,2026-05-04T08:26:25+00:00,2026-05-04T08:26:25+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
985,WES,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:25+00:00,2026-05-04T08:26:25+00:00,2026-05-04T08:26:25+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
986,WBC,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
987,KEY,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
988,GCM,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
989,MAR,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
990,CLT,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
991,WIN,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
992,SKT,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,2026-05-04T08:26:26+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
993,VCE,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:27+00:00,2026-05-04T08:26:27+00:00,2026-05-04T08:26:27+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
994,SNW,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:27+00:00,2026-05-04T08:26:27+00:00,2026-05-04T08:26:27+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
995,LON,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:27+00:00,2026-05-04T08:26:27+00:00,2026-05-04T08:26:27+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
996,PET,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:27+00:00,2026-05-04T08:26:27+00:00,2026-05-04T08:26:27+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
997,STK,catalyst,ACCENT GROUP's downgrade announcement,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:26:27+00:00,2026-05-04T08:26:27+00:00,2026-05-04T08:26:27+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
1705,ENDV,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:53+00:00,2026-05-05T04:19:53+00:00,2026-05-05T04:19:53+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
1706,KEYP,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:55+00:00,2026-05-05T04:19:55+00:00,2026-05-05T04:19:55+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
1707,GCMC,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:55+00:00,2026-05-05T04:19:55+00:00,2026-05-05T04:19:55+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
1708,MARINO,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:55+00:00,2026-05-05T04:19:55+00:00,2026-05-05T04:19:55+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
1709,CLAR,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:56+00:00,2026-05-05T04:19:56+00:00,2026-05-05T04:19:56+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
1710,LIVN,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:56+00:00,2026-05-05T04:19:56+00:00,2026-05-05T04:19:56+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
1711,SN,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:57+00:00,2026-05-05T04:19:57+00:00,2026-05-05T04:19:57+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
1712,LION,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:57+00:00,2026-05-05T04:19:57+00:00,2026-05-05T04:19:57+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
1799,A2 MILK,catalyst,Pettimed's capital raising at 1 cent per share,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:20:56+00:00,2026-05-05T04:20:56+00:00,2026-05-05T04:20:56+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
1800,ACCENT GROUP,catalyst,Pettimed's capital raising at 1 cent per share,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:20:56+00:00,2026-05-05T04:20:56+00:00,2026-05-05T04:20:56+00:00,,,2026-05-13T05:55:27+00:00,approved_by_user_20260513_status_only_batch2_100_20260513_055527,docker_exec_fe_worker_status_only_sqlite_transaction
