row_id,cluster_id,prior_cluster_id,company_id,memory_type,statement,status,confidence,materiality,source,source_id,first_seen_at,last_seen_at,proposed_action,action_basis,cleanup_safe_without_approval,skip_reason
811,active_fanout_0002,fanout_0002,END,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
812,active_fanout_0002,fanout_0002,COH,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
813,active_fanout_0002,fanout_0002,WES,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
814,active_fanout_0002,fanout_0002,WBC,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
815,active_fanout_0002,fanout_0002,KEY,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:36+00:00,2026-05-04T08:25:36+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
816,active_fanout_0002,fanout_0002,GCM,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
817,active_fanout_0002,fanout_0002,MAR,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
818,active_fanout_0002,fanout_0002,CLT,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
819,active_fanout_0002,fanout_0002,WIN,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
820,active_fanout_0002,fanout_0002,SKT,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
821,active_fanout_0002,fanout_0002,VCE,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
822,active_fanout_0002,fanout_0002,SNW,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:37+00:00,2026-05-04T08:25:37+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
823,active_fanout_0002,fanout_0002,LON,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:38+00:00,2026-05-04T08:25:38+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
824,active_fanout_0002,fanout_0002,PET,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:38+00:00,2026-05-04T08:25:38+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
825,active_fanout_0002,fanout_0002,STK,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:25:38+00:00,2026-05-04T08:25:38+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
1697,active_fanout_0002,fanout_0002,ENDV,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:19:46+00:00,2026-05-05T04:19:46+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
1698,active_fanout_0002,fanout_0002,KEYP,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:19:48+00:00,2026-05-05T04:19:48+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
1699,active_fanout_0002,fanout_0002,GCMC,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:19:48+00:00,2026-05-05T04:19:48+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
1700,active_fanout_0002,fanout_0002,MARINO,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:19:48+00:00,2026-05-05T04:19:48+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
1701,active_fanout_0002,fanout_0002,CLAR,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:19:48+00:00,2026-05-05T04:19:48+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
1702,active_fanout_0002,fanout_0002,LIVN,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:19:49+00:00,2026-05-05T04:19:49+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
1703,active_fanout_0002,fanout_0002,SN,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:19:50+00:00,2026-05-05T04:19:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
1704,active_fanout_0002,fanout_0002,LION,observed_fact,A2 MILK's share price dropped 10% due to a product recall,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:19:50+00:00,2026-05-05T04:19:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
285,active_fanout_0003,fanout_0003,ASX,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:02+00:00,2026-05-04T08:24:02+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
286,active_fanout_0003,fanout_0003,TXT,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:02+00:00,2026-05-04T08:24:02+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
287,active_fanout_0003,fanout_0003,XTX,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:02+00:00,2026-05-04T08:24:02+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
290,active_fanout_0003,fanout_0003,ATLASSIAN,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:02+00:00,2026-05-04T08:24:02+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
291,active_fanout_0003,fanout_0003,NAB,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:02+00:00,2026-05-04T08:24:02+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
292,active_fanout_0003,fanout_0003,BHP,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:02+00:00,2026-05-04T08:24:02+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
296,active_fanout_0003,fanout_0003,CLARITY,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:04+00:00,2026-05-04T08:24:04+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
301,active_fanout_0003,fanout_0003,IMRO,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:05+00:00,2026-05-04T08:24:05+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
302,active_fanout_0003,fanout_0003,PENINSULA,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:05+00:00,2026-05-04T08:24:05+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
304,active_fanout_0003,fanout_0003,VERITUS,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:05+00:00,2026-05-04T08:24:05+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
305,active_fanout_0003,fanout_0003,PETTIMED,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:05+00:00,2026-05-04T08:24:05+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
306,active_fanout_0003,fanout_0003,IMPEDIMED,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,active,0.82,0.71,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:05+00:00,2026-05-04T08:24:05+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_active:expired
1859,active_fanout_0004,fanout_0004,ENDV,catalyst,ACCENT GROUP's downgrade announcement,active,0.72,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:21:21+00:00,2026-05-05T04:21:21+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1860,active_fanout_0004,fanout_0004,KEYP,catalyst,ACCENT GROUP's downgrade announcement,active,0.72,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:21:24+00:00,2026-05-05T04:21:24+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1861,active_fanout_0004,fanout_0004,GCMC,catalyst,ACCENT GROUP's downgrade announcement,active,0.72,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:21:24+00:00,2026-05-05T04:21:24+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1862,active_fanout_0004,fanout_0004,MARINO,catalyst,ACCENT GROUP's downgrade announcement,active,0.72,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:21:24+00:00,2026-05-05T04:21:24+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1863,active_fanout_0004,fanout_0004,CLAR,catalyst,ACCENT GROUP's downgrade announcement,active,0.72,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:21:24+00:00,2026-05-05T04:21:24+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1864,active_fanout_0004,fanout_0004,LIVN,catalyst,ACCENT GROUP's downgrade announcement,active,0.72,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:21:25+00:00,2026-05-05T04:21:25+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1865,active_fanout_0004,fanout_0004,SN,catalyst,ACCENT GROUP's downgrade announcement,active,0.72,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:21:26+00:00,2026-05-05T04:21:26+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
1866,active_fanout_0004,fanout_0004,LION,catalyst,ACCENT GROUP's downgrade announcement,active,0.72,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:21:26+00:00,2026-05-05T04:21:26+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
366,active_fanout_0005,fanout_0005,ASX,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:15+00:00,2026-05-04T08:24:15+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
367,active_fanout_0005,fanout_0005,TXT,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:15+00:00,2026-05-04T08:24:15+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
368,active_fanout_0005,fanout_0005,XTX,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:16+00:00,2026-05-04T08:24:16+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
369,active_fanout_0005,fanout_0005,A2 MILK,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:16+00:00,2026-05-04T08:24:16+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
370,active_fanout_0005,fanout_0005,ENDEAVOR GROUP,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:16+00:00,2026-05-04T08:24:16+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
371,active_fanout_0005,fanout_0005,ATLASSIAN,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:16+00:00,2026-05-04T08:24:16+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
372,active_fanout_0005,fanout_0005,NAB,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:16+00:00,2026-05-04T08:24:16+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
373,active_fanout_0005,fanout_0005,BHP,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:16+00:00,2026-05-04T08:24:16+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
374,active_fanout_0005,fanout_0005,KEY PETROLEUM,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:17+00:00,2026-05-04T08:24:17+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
375,active_fanout_0005,fanout_0005,GCM CORPORATION,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:17+00:00,2026-05-04T08:24:17+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
376,active_fanout_0005,fanout_0005,MARINO AND CO,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:17+00:00,2026-05-04T08:24:17+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
377,active_fanout_0005,fanout_0005,CLARITY,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:17+00:00,2026-05-04T08:24:17+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
378,active_fanout_0005,fanout_0005,WIN MEDALS,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:17+00:00,2026-05-04T08:24:17+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
379,active_fanout_0005,fanout_0005,AXEN GROUP,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:17+00:00,2026-05-04T08:24:17+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
380,active_fanout_0005,fanout_0005,STRICKLAND METALS,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:17+00:00,2026-05-04T08:24:17+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
381,active_fanout_0005,fanout_0005,LION TOWN,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:18+00:00,2026-05-04T08:24:18+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
382,active_fanout_0005,fanout_0005,IMRO,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:18+00:00,2026-05-04T08:24:18+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
383,active_fanout_0005,fanout_0005,PENINSULA,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:18+00:00,2026-05-04T08:24:18+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
384,active_fanout_0005,fanout_0005,BRAIN CHIP,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:18+00:00,2026-05-04T08:24:18+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
385,active_fanout_0005,fanout_0005,VERITUS,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:18+00:00,2026-05-04T08:24:18+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
386,active_fanout_0005,fanout_0005,PETTIMED,observed_fact,ACCENT GROUP's EBIT for the second half has been decreased by $7 million,active,0.82,0.62,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:24:18+00:00,2026-05-04T08:24:18+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,not_selected
