row_id,cluster_id,prior_cluster_id,company_id,memory_type,statement,status,confidence,materiality,source,source_id,first_seen_at,last_seen_at,proposed_action,action_basis,cleanup_safe_without_approval,api_sequence,api_http_status,api_body
1079,active_fanout_0001,fanout_0001,STK,risk,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-04T08:26:46+00:00,2026-05-04T08:26:46+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,28,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""STK"", ""confidence"": 0.79, ""entity_id"": ""STK"", ""entry_id"": 1079, ""first_seen_at"": ""2026-05-04T08:26:46+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""risk"", ""signal_kind"": ""risk"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""risk""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""STK""}"
1776,active_fanout_0001,fanout_0001,ASX,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:50+00:00,2026-05-05T04:20:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,29,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""ASX"", ""confidence"": 0.79, ""entity_id"": ""ASX"", ""entry_id"": 1776, ""first_seen_at"": ""2026-05-05T04:20:50+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""ASX""}"
1777,active_fanout_0001,fanout_0001,TXT,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:50+00:00,2026-05-05T04:20:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,30,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""TXT"", ""confidence"": 0.79, ""entity_id"": ""TXT"", ""entry_id"": 1777, ""first_seen_at"": ""2026-05-05T04:20:50+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""TXT""}"
1778,active_fanout_0001,fanout_0001,XTX,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:50+00:00,2026-05-05T04:20:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,31,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""XTX"", ""confidence"": 0.79, ""entity_id"": ""XTX"", ""entry_id"": 1778, ""first_seen_at"": ""2026-05-05T04:20:50+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""XTX""}"
1779,active_fanout_0001,fanout_0001,A2M,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:50+00:00,2026-05-05T04:20:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,32,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""A2M"", ""confidence"": 0.79, ""entity_id"": ""A2M"", ""entry_id"": 1779, ""first_seen_at"": ""2026-05-05T04:20:50+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""A2M""}"
1780,active_fanout_0001,fanout_0001,ENDV,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:50+00:00,2026-05-05T04:20:50+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,33,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""ENDV"", ""confidence"": 0.79, ""entity_id"": ""ENDV"", ""entry_id"": 1780, ""first_seen_at"": ""2026-05-05T04:20:50+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""ENDV""}"
1781,active_fanout_0001,fanout_0001,COH,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:51+00:00,2026-05-05T04:20:51+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,34,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""COH"", ""confidence"": 0.79, ""entity_id"": ""COH"", ""entry_id"": 1781, ""first_seen_at"": ""2026-05-05T04:20:51+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""COH""}"
1782,active_fanout_0001,fanout_0001,BHP,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:51+00:00,2026-05-05T04:20:51+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,35,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""BHP"", ""confidence"": 0.79, ""entity_id"": ""BHP"", ""entry_id"": 1782, ""first_seen_at"": ""2026-05-05T04:20:51+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""BHP""}"
1783,active_fanout_0001,fanout_0001,WES,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:51+00:00,2026-05-05T04:20:51+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,36,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""WES"", ""confidence"": 0.79, ""entity_id"": ""WES"", ""entry_id"": 1783, ""first_seen_at"": ""2026-05-05T04:20:51+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""WES""}"
1784,active_fanout_0001,fanout_0001,NAB,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:52+00:00,2026-05-05T04:20:52+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,37,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""NAB"", ""confidence"": 0.79, ""entity_id"": ""NAB"", ""entry_id"": 1784, ""first_seen_at"": ""2026-05-05T04:20:52+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""NAB""}"
1785,active_fanout_0001,fanout_0001,WBC,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:53+00:00,2026-05-05T04:20:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,38,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""WBC"", ""confidence"": 0.79, ""entity_id"": ""WBC"", ""entry_id"": 1785, ""first_seen_at"": ""2026-05-05T04:20:53+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""WBC""}"
1786,active_fanout_0001,fanout_0001,KEYP,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:53+00:00,2026-05-05T04:20:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,39,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:57+00:00"", ""company_id"": ""KEYP"", ""confidence"": 0.79, ""entity_id"": ""KEYP"", ""entry_id"": 1786, ""first_seen_at"": ""2026-05-05T04:20:53+00:00"", ""last_seen_at"": ""2026-05-13T05:18:57+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""KEYP""}"
1787,active_fanout_0001,fanout_0001,GCMC,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:53+00:00,2026-05-05T04:20:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,40,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:58+00:00"", ""company_id"": ""GCMC"", ""confidence"": 0.79, ""entity_id"": ""GCMC"", ""entry_id"": 1787, ""first_seen_at"": ""2026-05-05T04:20:53+00:00"", ""last_seen_at"": ""2026-05-13T05:18:58+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""GCMC""}"
1788,active_fanout_0001,fanout_0001,MARINO,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:53+00:00,2026-05-05T04:20:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,41,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:58+00:00"", ""company_id"": ""MARINO"", ""confidence"": 0.79, ""entity_id"": ""MARINO"", ""entry_id"": 1788, ""first_seen_at"": ""2026-05-05T04:20:53+00:00"", ""last_seen_at"": ""2026-05-13T05:18:58+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""MARINO""}"
1789,active_fanout_0001,fanout_0001,CLAR,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:53+00:00,2026-05-05T04:20:53+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,42,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:58+00:00"", ""company_id"": ""CLAR"", ""confidence"": 0.79, ""entity_id"": ""CLAR"", ""entry_id"": 1789, ""first_seen_at"": ""2026-05-05T04:20:53+00:00"", ""last_seen_at"": ""2026-05-13T05:18:58+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""CLAR""}"
1790,active_fanout_0001,fanout_0001,WIN,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:54+00:00,2026-05-05T04:20:54+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,43,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""WIN"", ""confidence"": 0.79, ""entity_id"": ""WIN"", ""entry_id"": 1790, ""first_seen_at"": ""2026-05-05T04:20:54+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""WIN""}"
1791,active_fanout_0001,fanout_0001,LIVN,catalyst,Pettimed's capital raising at 1 cent per share,active,0.79,0.91,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,2026-05-05T04:20:54+00:00,2026-05-05T04:20:54+00:00,status_expire_candidate_after_approval,still_active_from_prior_high_confidence_expire_manifest,no,44,200,"{""entry"": {""closed_at"": ""2026-05-13T05:18:59+00:00"", ""company_id"": ""LIVN"", ""confidence"": 0.79, ""entity_id"": ""LIVN"", ""entry_id"": 1791, ""first_seen_at"": ""2026-05-05T04:20:54+00:00"", ""last_seen_at"": ""2026-05-13T05:18:59+00:00"", ""materiality"": 0.91, ""metadata"": {""contradicted_entry_ids"": [], ""published_at"": ""2026-05-04T08:15:01Z"", ""replaceable"": false, ""sentiment"": ""mixed"", ""signal_family"": ""catalyst"", ""signal_kind"": ""catalyst"", ""speaker"": ""Kneppy Invests"", ""specificity"": 0.78, ""superseded_entry_ids"": [], ""theme_key"": ""capital"", ""themes"": [""capital""], ""time_refs"": []}, ""normalized_statement"": ""pettimed's capital raising at 1 cent per share"", ""persistence"": ""short"", ""reinforcement_count"": 0, ""source"": ""commentary:youtube_transcript"", ""source_id"": ""youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796"", ""statement"": ""Pettimed's capital raising at 1 cent per share"", ""status"": ""expired"", ""type"": ""catalyst""}, ""ok"": true, ""rule"": ""expire"", ""ticker"": ""LIVN""}"
