row_id,company_id,memory_type,statement,source,source_id,status_before,status_after,first_seen_at,last_seen_at_after,closed_at_after,cleanup_timestamp,approval_id,mutation_path
281,PETT,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:01+00:00,2026-05-13T05:19:00+00:00,2026-05-13T05:19:00+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
282,C79,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
811,END,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:36+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
812,COH,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:36+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
813,WES,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:36+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
814,WBC,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:36+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
815,KEY,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:36+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
816,GCM,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:37+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
817,MAR,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:37+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
818,CLT,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:37+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
819,WIN,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:37+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
820,SKT,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:37+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
821,VCE,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:37+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:19:01+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
822,SNW,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:37+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
823,LON,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:38+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
824,PET,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:38+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
825,STK,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:25:38+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
1697,ENDV,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:46+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
1698,KEYP,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:48+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:19:02+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
1699,GCMC,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:48+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
1700,MARINO,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:48+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
1701,CLAR,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:48+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
1702,LIVN,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:49+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
1703,SN,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:50+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
1704,LION,observed_fact,A2 MILK's share price dropped 10% due to a product recall,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-05T04:19:50+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
285,ASX,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:02+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
286,TXT,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:02+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:19:03+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
287,XTX,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:02+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
290,ATLASSIAN,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:02+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
291,NAB,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:02+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
292,BHP,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:02+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
296,CLARITY,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:04+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
301,IMRO,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:05+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
302,PENINSULA,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:05+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
304,VERITUS,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:05+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:19:04+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
305,PETTIMED,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:05+00:00,2026-05-13T05:19:05+00:00,2026-05-13T05:19:05+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
306,IMPEDIMED,observed_fact,A2 MILK's share price has dropped from almost $10 back to $6.59 in a few months,commentary:youtube_transcript,youtube_transcript:asx-daily-rundown-atlassian-lifts-tech-a2-milk-recall-shock-accent-group-all-time-lows:88e960386e503796,active,expired,2026-05-04T08:24:05+00:00,2026-05-13T05:19:05+00:00,2026-05-13T05:19:05+00:00,2026-05-13T05:18:56+00:00,approved_by_user_20260513_backend_api_pilot_100_20260513_051856,backend_api_company_expire
